policy,policy_role,rescue,rescue_blocks,missed_blocks,step,layer,prompt_id,workload,base_context_length,context_length,output_cosine,output_relative_l2,output_max_abs,top128_recall,top512_recall,top2048_recall
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,41,63,2,text_heldout_28444,long-text,16384,16448,0.9999799728393555,0.006360736675560474,0.0029296875,1.0,0.998046875,0.97265625
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,41,63,2,text_heldout_28444,long-text,16384,16448,0.9999778270721436,0.0066953618079423904,0.00390625,1.0,0.998046875,0.97412109375
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,41,63,2,text_heldout_28444,long-text,16384,16448,0.9999844431877136,0.005593693815171719,0.001953125,1.0,0.998046875,0.97509765625
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,41,63,2,text_heldout_28444,long-text,16384,16448,0.9999862909317017,0.005244606640189886,0.001953125,1.0,0.998046875,0.98095703125
streak2_bucket8_m-0.75_refresh8,Balanced,all,41,41,63,2,text_heldout_28444,long-text,16384,16448,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,57,63,2,text_heldout_28444,long-text,16384,16448,0.9998418092727661,0.018204495310783386,0.01171875,0.9921875,0.98828125,0.94287109375
streak2_bucket8_m0,Aggressive,best1,1,57,63,2,text_heldout_28444,long-text,16384,16448,0.999900221824646,0.014289145357906818,0.0078125,0.9921875,0.9921875,0.94580078125
streak2_bucket8_m0,Aggressive,best2,2,57,63,2,text_heldout_28444,long-text,16384,16448,0.9999172687530518,0.012968490831553936,0.0078125,0.9921875,0.9921875,0.9482421875
streak2_bucket8_m0,Aggressive,best4,4,57,63,2,text_heldout_28444,long-text,16384,16448,0.9999381303787231,0.011151419021189213,0.0048828125,0.9921875,0.9921875,0.95263671875
streak2_bucket8_m0,Aggressive,best8,8,57,63,2,text_heldout_28444,long-text,16384,16448,0.9999582171440125,0.009154196828603745,0.00390625,0.9921875,0.9921875,0.95654296875
streak2_bucket8_m0,Aggressive,all,57,57,63,2,text_heldout_28444,long-text,16384,16448,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,0,64,2,text_heldout_28444,long-text,16384,16449,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best1,0,0,64,2,text_heldout_28444,long-text,16384,16449,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best2,0,0,64,2,text_heldout_28444,long-text,16384,16449,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best4,0,0,64,2,text_heldout_28444,long-text,16384,16449,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,0,0,64,2,text_heldout_28444,long-text,16384,16449,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,0,0,64,2,text_heldout_28444,long-text,16384,16449,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,53,64,2,text_heldout_28444,long-text,16384,16449,0.9999598264694214,0.009736643172800541,0.00390625,1.0,0.982421875,0.94580078125
streak2_bucket8_m0,Aggressive,best1,1,53,64,2,text_heldout_28444,long-text,16384,16449,0.9999717473983765,0.008120529353618622,0.001953125,1.0,0.982421875,0.947265625
streak2_bucket8_m0,Aggressive,best2,2,53,64,2,text_heldout_28444,long-text,16384,16449,0.9999819397926331,0.0061623407527804375,0.001953125,1.0,0.984375,0.94921875
streak2_bucket8_m0,Aggressive,best4,4,53,64,2,text_heldout_28444,long-text,16384,16449,0.9999856948852539,0.005476591642946005,0.001953125,1.0,0.986328125,0.95068359375
streak2_bucket8_m0,Aggressive,best8,8,53,64,2,text_heldout_28444,long-text,16384,16449,0.9999895095825195,0.0046070413663983345,0.0006103515625,1.0,0.986328125,0.953125
streak2_bucket8_m0,Aggressive,all,53,53,64,2,text_heldout_28444,long-text,16384,16449,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best1,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best2,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best4,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,best1,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,best2,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,best4,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,best8,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,all,0,0,1,5,text_heldout_28444,long-text,16384,16386,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,45,2,5,text_heldout_28444,long-text,16384,16387,0.9995015859603882,0.03174623101949692,0.0166015625,0.9921875,0.978515625,0.94287109375
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,45,2,5,text_heldout_28444,long-text,16384,16387,0.9997285604476929,0.02332356385886669,0.005859375,0.9921875,0.978515625,0.943359375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,45,2,5,text_heldout_28444,long-text,16384,16387,0.9998020529747009,0.01991499587893486,0.005126953125,0.9921875,0.978515625,0.94482421875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,45,2,5,text_heldout_28444,long-text,16384,16387,0.9998975992202759,0.014379995875060558,0.00439453125,0.9921875,0.98046875,0.94873046875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,45,2,5,text_heldout_28444,long-text,16384,16387,0.9999347925186157,0.01169617846608162,0.00390625,0.9921875,0.982421875,0.95458984375
streak2_bucket8_m-0.75_refresh8,Balanced,all,45,45,2,5,text_heldout_28444,long-text,16384,16387,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,45,2,5,text_heldout_28444,long-text,16384,16387,0.9995015859603882,0.03174623101949692,0.0166015625,0.9921875,0.978515625,0.94287109375
streak2_bucket8_m0,Aggressive,best1,1,45,2,5,text_heldout_28444,long-text,16384,16387,0.9997285604476929,0.02332356385886669,0.005859375,0.9921875,0.978515625,0.943359375
streak2_bucket8_m0,Aggressive,best2,2,45,2,5,text_heldout_28444,long-text,16384,16387,0.9998020529747009,0.01991499587893486,0.005126953125,0.9921875,0.978515625,0.94482421875
streak2_bucket8_m0,Aggressive,best4,4,45,2,5,text_heldout_28444,long-text,16384,16387,0.9998975992202759,0.014379995875060558,0.00439453125,0.9921875,0.98046875,0.94873046875
streak2_bucket8_m0,Aggressive,best8,8,45,2,5,text_heldout_28444,long-text,16384,16387,0.9999347925186157,0.01169617846608162,0.00390625,0.9921875,0.982421875,0.95458984375
streak2_bucket8_m0,Aggressive,all,45,45,2,5,text_heldout_28444,long-text,16384,16387,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999972581863403,0.0023331698030233383,0.0009765625,1.0,1.0,0.998046875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999979734420776,0.0019825883209705353,0.0009765625,1.0,1.0,0.99853515625
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999984502792358,0.0017715331632643938,0.0009765625,1.0,1.0,0.9990234375
streak2_bucket8_m-0.75_refresh8,Balanced,best4,3,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,3,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,3,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999972581863403,0.0023331698030233383,0.0009765625,1.0,1.0,0.998046875
streak2_bucket8_m0,Aggressive,best1,1,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999979734420776,0.0019825883209705353,0.0009765625,1.0,1.0,0.99853515625
streak2_bucket8_m0,Aggressive,best2,2,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999984502792358,0.0017715331632643938,0.0009765625,1.0,1.0,0.9990234375
streak2_bucket8_m0,Aggressive,best4,3,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,best8,3,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,all,3,3,3,5,text_heldout_28444,long-text,16384,16388,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,3,4,5,text_heldout_28444,long-text,16384,16389,0.9999967813491821,0.002531355945393443,0.0009765625,1.0,1.0,0.9970703125
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,3,4,5,text_heldout_28444,long-text,16384,16389,0.9999992847442627,0.0011982610449194908,0.0009765625,1.0,1.0,0.998046875
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,3,4,5,text_heldout_28444,long-text,16384,16389,0.9999996423721313,0.0008656173595227301,0.0009765625,1.0,1.0,0.99951171875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,3,3,4,5,text_heldout_28444,long-text,16384,16389,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,3,3,4,5,text_heldout_28444,long-text,16384,16389,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,3,3,4,5,text_heldout_28444,long-text,16384,16389,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,3,4,5,text_heldout_28444,long-text,16384,16389,0.9999967813491821,0.002531355945393443,0.0009765625,1.0,1.0,0.9970703125
streak2_bucket8_m0,Aggressive,best1,1,3,4,5,text_heldout_28444,long-text,16384,16389,0.9999992847442627,0.0011982610449194908,0.0009765625,1.0,1.0,0.998046875
streak2_bucket8_m0,Aggressive,best2,2,3,4,5,text_heldout_28444,long-text,16384,16389,0.9999996423721313,0.0008656173595227301,0.0009765625,1.0,1.0,0.99951171875
streak2_bucket8_m0,Aggressive,best4,3,3,4,5,text_heldout_28444,long-text,16384,16389,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,best8,3,3,4,5,text_heldout_28444,long-text,16384,16389,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,all,3,3,4,5,text_heldout_28444,long-text,16384,16389,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,6,5,5,text_heldout_28444,long-text,16384,16390,0.9999944567680359,0.0033467363100498915,0.0009765625,1.0,1.0,0.9970703125
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,6,5,5,text_heldout_28444,long-text,16384,16390,0.9999980330467224,0.0019701304845511913,0.0009765625,1.0,1.0,0.99755859375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,6,5,5,text_heldout_28444,long-text,16384,16390,0.9999986290931702,0.0017094449140131474,0.0009765625,1.0,1.0,0.998046875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,6,5,5,text_heldout_28444,long-text,16384,16390,0.9999993443489075,0.0011564758606255054,0.0009765625,1.0,1.0,0.9990234375
streak2_bucket8_m-0.75_refresh8,Balanced,best8,6,6,5,5,text_heldout_28444,long-text,16384,16390,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,6,6,5,5,text_heldout_28444,long-text,16384,16390,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,5,5,5,text_heldout_28444,long-text,16384,16390,0.999994695186615,0.003260849043726921,0.0009765625,1.0,1.0,0.99755859375
streak2_bucket8_m0,Aggressive,best1,1,5,5,5,text_heldout_28444,long-text,16384,16390,0.9999986290931702,0.0017094449140131474,0.0009765625,1.0,1.0,0.998046875
streak2_bucket8_m0,Aggressive,best2,2,5,5,5,text_heldout_28444,long-text,16384,16390,0.9999995231628418,0.0010298833949491382,0.0009765625,1.0,1.0,0.99853515625
streak2_bucket8_m0,Aggressive,best4,4,5,5,5,text_heldout_28444,long-text,16384,16390,0.9999994039535522,0.001145502319559455,0.0009765625,1.0,1.0,0.99951171875
streak2_bucket8_m0,Aggressive,best8,5,5,5,5,text_heldout_28444,long-text,16384,16390,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,all,5,5,5,5,text_heldout_28444,long-text,16384,16390,1.0,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999427199363708,0.01070344541221857,0.00244140625,1.0,1.0,0.9892578125
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999662637710571,0.008205391466617584,0.001953125,1.0,1.0,0.990234375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999867677688599,0.005155705846846104,0.001953125,1.0,1.0,0.9921875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999917149543762,0.004074702970683575,0.0009765625,1.0,1.0,0.994140625
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999920129776001,0.004012159537523985,0.0009765625,1.0,1.0,0.9970703125
streak2_bucket8_m-0.75_refresh8,Balanced,all,12,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999427199363708,0.01070344541221857,0.00244140625,1.0,1.0,0.9892578125
streak2_bucket8_m0,Aggressive,best1,1,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999662637710571,0.008205391466617584,0.001953125,1.0,1.0,0.990234375
streak2_bucket8_m0,Aggressive,best2,2,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999867677688599,0.005155705846846104,0.001953125,1.0,1.0,0.9921875
streak2_bucket8_m0,Aggressive,best4,4,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999917149543762,0.004074702970683575,0.0009765625,1.0,1.0,0.994140625
streak2_bucket8_m0,Aggressive,best8,8,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999920129776001,0.004012159537523985,0.0009765625,1.0,1.0,0.9970703125
streak2_bucket8_m0,Aggressive,all,12,12,6,5,text_heldout_28444,long-text,16384,16391,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,7,7,5,text_heldout_28444,long-text,16384,16392,0.9999945163726807,0.0032955247443169355,0.0009765625,1.0,1.0,0.99609375
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,7,7,5,text_heldout_28444,long-text,16384,16392,0.9999961853027344,0.002742642303928733,0.0009765625,1.0,1.0,0.99658203125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,7,7,5,text_heldout_28444,long-text,16384,16392,0.9999982118606567,0.0018890795763581991,0.0009765625,1.0,1.0,0.99755859375
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,7,7,5,text_heldout_28444,long-text,16384,16392,0.9999988079071045,0.0015216708416119218,0.0009765625,1.0,1.0,0.99853515625
streak2_bucket8_m-0.75_refresh8,Balanced,best8,7,7,7,5,text_heldout_28444,long-text,16384,16392,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,7,7,7,5,text_heldout_28444,long-text,16384,16392,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,6,7,5,text_heldout_28444,long-text,16384,16392,0.9999961853027344,0.002742642303928733,0.0009765625,1.0,1.0,0.99658203125
streak2_bucket8_m0,Aggressive,best1,1,6,7,5,text_heldout_28444,long-text,16384,16392,0.9999982118606567,0.0018890795763581991,0.0009765625,1.0,1.0,0.99755859375
streak2_bucket8_m0,Aggressive,best2,2,6,7,5,text_heldout_28444,long-text,16384,16392,0.9999988675117493,0.001479057944379747,0.0009765625,1.0,1.0,0.998046875
streak2_bucket8_m0,Aggressive,best4,4,6,7,5,text_heldout_28444,long-text,16384,16392,0.9999992847442627,0.0010853258427232504,0.0009765625,1.0,1.0,0.9990234375
streak2_bucket8_m0,Aggressive,best8,6,6,7,5,text_heldout_28444,long-text,16384,16392,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,all,6,6,7,5,text_heldout_28444,long-text,16384,16392,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,0,8,5,text_heldout_28444,long-text,16384,16393,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best1,0,0,8,5,text_heldout_28444,long-text,16384,16393,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best2,0,0,8,5,text_heldout_28444,long-text,16384,16393,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best4,0,0,8,5,text_heldout_28444,long-text,16384,16393,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,0,0,8,5,text_heldout_28444,long-text,16384,16393,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,all,0,0,8,5,text_heldout_28444,long-text,16384,16393,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,5,8,5,text_heldout_28444,long-text,16384,16393,0.9999955296516418,0.003023833269253373,0.0009765625,1.0,1.0,0.99462890625
streak2_bucket8_m0,Aggressive,best1,1,5,8,5,text_heldout_28444,long-text,16384,16393,0.9999959468841553,0.002860813867300749,0.0009765625,1.0,1.0,0.99560546875
streak2_bucket8_m0,Aggressive,best2,2,5,8,5,text_heldout_28444,long-text,16384,16393,0.9999958276748657,0.0029061848763376474,0.0009765625,1.0,1.0,0.99609375
streak2_bucket8_m0,Aggressive,best4,4,5,8,5,text_heldout_28444,long-text,16384,16393,0.9999964237213135,0.0027115389239042997,0.0009765625,1.0,1.0,0.9970703125
streak2_bucket8_m0,Aggressive,best8,5,5,8,5,text_heldout_28444,long-text,16384,16393,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,all,5,5,8,5,text_heldout_28444,long-text,16384,16393,1.0000001192092896,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,17,9,5,text_heldout_28444,long-text,16384,16394,0.9999842047691345,0.005605184473097324,0.001220703125,1.0,1.0,0.984375
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,17,9,5,text_heldout_28444,long-text,16384,16394,0.9999910593032837,0.004223243799060583,0.0010986328125,1.0,1.0,0.98486328125
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,17,9,5,text_heldout_28444,long-text,16384,16394,0.9999917149543762,0.004064816515892744,0.0010986328125,1.0,1.0,0.9853515625
streak2_bucket8_m-0.75_refresh8,Balanced,best4,4,17,9,5,text_heldout_28444,long-text,16384,16394,0.9999919533729553,0.0040125660598278046,0.0009765625,1.0,1.0,0.9873046875
streak2_bucket8_m-0.75_refresh8,Balanced,best8,8,17,9,5,text_heldout_28444,long-text,16384,16394,0.9999922513961792,0.003938005771487951,0.0009765625,1.0,1.0,0.99072265625
streak2_bucket8_m-0.75_refresh8,Balanced,all,17,17,9,5,text_heldout_28444,long-text,16384,16394,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m0,Aggressive,0,0,14,9,5,text_heldout_28444,long-text,16384,16394,0.9999905824661255,0.004334002733230591,0.0009765625,1.0,1.0,0.98974609375
streak2_bucket8_m0,Aggressive,best1,1,14,9,5,text_heldout_28444,long-text,16384,16394,0.9999911189079285,0.004200160503387451,0.0009765625,1.0,1.0,0.99072265625
streak2_bucket8_m0,Aggressive,best2,2,14,9,5,text_heldout_28444,long-text,16384,16394,0.9999918341636658,0.004056896083056927,0.0009765625,1.0,1.0,0.9912109375
streak2_bucket8_m0,Aggressive,best4,4,14,9,5,text_heldout_28444,long-text,16384,16394,0.9999934434890747,0.0036162466276437044,0.0009765625,1.0,1.0,0.99365234375
streak2_bucket8_m0,Aggressive,best8,8,14,9,5,text_heldout_28444,long-text,16384,16394,0.9999935626983643,0.003600745927542448,0.0009765625,1.0,1.0,0.9970703125
streak2_bucket8_m0,Aggressive,all,14,14,9,5,text_heldout_28444,long-text,16384,16394,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,0,0,3,10,5,text_heldout_28444,long-text,16384,16395,0.9999844431877136,0.005589770153164864,0.00390625,1.0,1.0,0.99560546875
streak2_bucket8_m-0.75_refresh8,Balanced,best1,1,3,10,5,text_heldout_28444,long-text,16384,16395,0.9999961256980896,0.002773063024505973,0.0009765625,1.0,1.0,0.99755859375
streak2_bucket8_m-0.75_refresh8,Balanced,best2,2,3,10,5,text_heldout_28444,long-text,16384,16395,0.9999952912330627,0.0030614729039371014,0.00390625,1.0,1.0,0.99951171875
streak2_bucket8_m-0.75_refresh8,Balanced,best4,3,3,10,5,text_heldout_28444,long-text,16384,16395,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
streak2_bucket8_m-0.75_refresh8,Balanced,best8,3,3,10,5,text_heldout_28444,long-text,16384,16395,0.9999999403953552,0.0,0.0,1.0,1.0,1.0
