split,scope,method,base_context_length,layer,workload,observations,qk_reduction,top2048_recall,top128_recall,top512_recall,weighted_recall,teacher_attention_mass_ratio
test,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,25,long-code,254,0.04430841697357432,0.815671905757874,1.0,1.0,0.9698575356934286,0.9861456237216488
test,hybrid_temporal_hot_full_cold_h8,raw_h8,8192,25,long-text,254,0.009821963300162112,0.9572254090797244,1.0,1.0,0.9939804898999269,0.9982787395241474
test,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,2,long-code,254,0.17437989452768246,0.9684078186515748,1.0,0.9996770423228346,0.9941686709547557,0.9985487343194092
test,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,2,long-text,254,0.16563661166345886,0.9751534048966536,1.0,0.9998923474409449,0.9958766722043642,0.9989623914470841
test,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,5,long-code,254,0.24249251077202696,0.8531042384350394,1.0,0.9985543799212598,0.958209605038449,0.9925490557524079
test,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,5,long-text,254,0.14349417344448953,0.8715320497047244,1.0,0.9995924581692913,0.9458515020925772,0.9952023239902178
test,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,8,long-code,254,0.28078966103721353,0.8474332554133859,1.0,1.0,0.9590156810081735,0.9859935592068277
test,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,8,long-text,254,0.20594435821049203,0.8689137856791339,1.0,0.9994694266732284,0.9469032558666702,0.9904206098384388
test,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,11,long-code,254,0.14377579464299067,0.899658203125,1.0,1.0,0.9683333878780451,0.9963584883308028
test,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,11,long-text,254,0.09172314917210211,0.8804633673720472,1.0,1.0,0.9559669100360226,0.9951024172049673
test,hybrid_temporal_hot_full_cold_h8,raw_h8,16384,14,long-code,254,0.10574248103723992,0.8188995601624016,1.0,0.9996385949803149,0.9228397749950172,0.9902448590383361
