policy,layer,base_context_length,workload,qk_reduction,recall,top128_recall,top512_recall,top2048_recall,index_mass_ratio,newly_hot_miss_rate
dynamic_bucket16_m-3_recent256,5,16384,long-text,0.6740943683409437,0.8808914144520997,0.9930282152230973,0.9717899032152232,0.8808914144520997,0.9718797437340092,0.2441344394110831
dynamic_bucket16_m-3_recent256,5,32768,long-code,0.8499284213091286,0.7787765542979003,0.9584563648293964,0.9063166420603674,0.7787765542979003,0.9284107698430758,0.363016326745598
dynamic_bucket16_m-3_recent256,5,32768,long-text,0.8169880876214849,0.7751753198818898,0.958497375328084,0.9039124015748032,0.7751753198818898,0.926806633561952,0.3671364876948244
dynamic_bucket16_m-3_recent256,8,8192,long-code,0.4107532090094453,0.91307952960958,0.99973343175853,0.9913365321522308,0.91307952960958,0.9960307838484276,0.2043603631362673
dynamic_bucket16_m-3_recent256,8,8192,long-text,0.287378640776699,0.9332592581200788,0.9995488845144356,0.990347153871391,0.9332592581200788,0.9954557963940198,0.1514366690751072
dynamic_bucket16_m-3_recent256,8,16384,long-code,0.7466277798031353,0.9080262672244096,0.9963910761154856,0.984118684383202,0.9080262672244096,0.979857218207737,0.2135549806950473
dynamic_bucket16_m-3_recent256,8,16384,long-text,0.7305403764420157,0.8964074803149606,0.9927411417322834,0.9776236466535432,0.8964074803149606,0.9736611185331776,0.2325512798460262
dynamic_bucket16_m-3_recent256,8,32768,long-code,0.8344096502985257,0.7279004675196851,0.9217929790026248,0.8605437992125984,0.7279004675196851,0.8894287772735653,0.3993174163366456
dynamic_bucket16_m-3_recent256,8,32768,long-text,0.8036084359380714,0.7488440165682415,0.9236794619422573,0.8685152148950132,0.7488440165682415,0.9069163456600904,0.3697580629594166
dynamic_bucket16_m-3_recent256,11,8192,long-code,0.4079374624173181,0.9107752522145668,0.9981750328083988,0.9870919455380578,0.9107752522145668,0.9924538901304456,0.207260814617757
dynamic_bucket16_m-3_recent256,11,8192,long-text,0.2933301169943312,0.940919250328084,0.9997949475065616,0.9965243602362204,0.940919250328084,0.9958149230638236,0.1544821691618612
dynamic_bucket16_m-3_recent256,11,16384,long-code,0.6662608060392061,0.876346938566273,0.9937253937007874,0.9730919865485564,0.876346938566273,0.971896861802124,0.2534702811584643
dynamic_bucket16_m-3_recent256,11,16384,long-text,0.6156843643448612,0.8744578924704725,0.9912852690288714,0.9691754839238844,0.8744578924704725,0.9693389392586638,0.2402712543318191
dynamic_bucket16_m-3_recent256,11,32768,long-code,0.7884890335533721,0.783814437746063,0.9498646653543308,0.8940545029527559,0.783814437746063,0.9218595975664188,0.3274922721026
dynamic_bucket16_m-3_recent256,11,32768,long-text,0.7675636186533544,0.7704732098917323,0.951669127296588,0.8900047162073491,0.7704732098917323,0.9224163211517868,0.3449310547226691
dynamic_bucket16_m-3_recent256,14,8192,long-code,0.411051866214251,0.917489439796588,0.9964320866141732,0.9829396325459318,0.917489439796588,0.9902777046042108,0.1836190252440153
dynamic_bucket16_m-3_recent256,14,8192,long-text,0.2089480048367593,0.9503260334645668,0.9993643372703412,0.9920849737532808,0.9503260334645668,0.994340520570332,0.1096420637009171
dynamic_bucket16_m-3_recent256,14,16384,long-code,0.613703950961947,0.8528376701935696,0.9701853674540682,0.9359979904855644,0.8528376701935696,0.9552754454504726,0.2449542129643615
dynamic_bucket16_m-3_recent256,14,16384,long-text,0.5245901639344263,0.849846466945538,0.97682906824147,0.9347317913385826,0.849846466945538,0.9539894199541272,0.2408597331767747
dynamic_bucket16_m-3_recent256,14,32768,long-code,0.7546387983303373,0.6942846743766404,0.9020669291338582,0.8180825541338582,0.6942846743766404,0.8793448917625731,0.4169260341728436
dynamic_bucket16_m-3_recent256,14,32768,long-text,0.7020965382740127,0.7223435449475065,0.9183275918635172,0.8394080134514436,0.7223435449475065,0.8972855825661424,0.3824121357237024
dynamic_bucket16_m-3_recent256,17,8192,long-code,0.3488372093023255,0.907234251968504,0.9915108267716536,0.9717591453412072,0.907234251968504,0.9907047091089588,0.1741457892042041
dynamic_bucket16_m-3_recent256,17,8192,long-text,0.2719106579266812,0.928345687746063,0.9895628280839897,0.9727587762467192,0.928345687746063,0.9918266061319634,0.130905508107165
dynamic_bucket16_m-3_recent256,17,16384,long-code,0.5916915029499422,0.841802001312336,0.962659940944882,0.9241767142388452,0.841802001312336,0.9687803467146184,0.2504861544269528
dynamic_bucket16_m-3_recent256,17,16384,long-text,0.5254196059352956,0.8365770074639107,0.9661663385826772,0.923597440944882,0.8365770074639107,0.955260086858643,0.2470726336207636
dynamic_bucket16_m-3_recent256,17,32768,long-code,0.7583538944226141,0.7333881848753281,0.8955257545931758,0.8337178067585301,0.7333881848753281,0.9100197062183056,0.3575098854363301
dynamic_bucket16_m-3_recent256,17,32768,long-text,0.7227786064351162,0.7116000758694225,0.8772965879265092,0.809203781167979,0.7116000758694225,0.8926243820819442,0.3737608412223994
dynamic_bucket16_m-3_recent256,21,8192,long-code,0.2162684045377745,0.95509094078084,0.9986876640419948,0.9915108267716536,0.95509094078084,0.9967582152051372,0.0933127988601595
dynamic_bucket16_m-3_recent256,21,8192,long-text,0.1386782231852654,0.9668276328740156,0.9952017716535432,0.9864716617454068,0.9668276328740156,0.9949355943273136,0.0575938445609753
dynamic_bucket16_m-3_recent256,21,16384,long-code,0.4867660480681473,0.8805915251804461,0.973630249343832,0.9475526984908136,0.8805915251804461,0.9771319627876526,0.1943671111072289
dynamic_bucket16_m-3_recent256,21,16384,long-text,0.4976309075446482,0.8942339238845144,0.9791666666666666,0.9499876968503936,0.8942339238845144,0.9720951139240948,0.1717820257596241
dynamic_bucket16_m-3_recent256,21,32768,long-code,0.6643531202435312,0.7788290989993438,0.9355725065616798,0.8747385580708661,0.7788290989993438,0.9316879333655445,0.3031946652402736
dynamic_bucket16_m-3_recent256,21,32768,long-text,0.6513498689743433,0.7951218011811023,0.9623523622047244,0.894536376312336,0.7951218011811023,0.9407847777866528,0.2926996171395478
dynamic_bucket16_m-3_recent256,25,8192,long-code,0.378835467504228,0.9477846641240156,0.9975803805774278,0.9900857119422573,0.9477846641240156,0.9943784255827012,0.121474214546835
dynamic_bucket16_m-3_recent256,25,8192,long-text,0.2180048661800486,0.9551665538877953,0.9961655183727034,0.9867792404855644,0.9551665538877953,0.9945912986425038,0.1000089764731204
dynamic_bucket16_m-3_recent256,25,16384,long-code,0.6369318526609624,0.9180020710301836,0.9939304461942258,0.9778389517716536,0.9180020710301836,0.9788209318574278,0.1560819183267786
dynamic_bucket16_m-3_recent256,25,16384,long-text,0.6139647844565878,0.9393570066437008,0.9797613188976378,0.970467314632546,0.9393570066437008,0.9809323907119022,0.1237600895422694
dynamic_bucket16_m-3_recent256,25,32768,long-code,0.7425769710996741,0.7674243356299213,0.9388943569553806,0.8734467273622047,0.7674243356299213,0.9216460909294372,0.3290892010927968
dynamic_bucket16_m-3_recent256,25,32768,long-text,0.6938303185334065,0.7682394192913385,0.917855971128609,0.8541974245406824,0.7682394192913385,0.9195071694710923,0.3157172709609815
dynamic_bucket16_m-3_recent512,2,8192,long-code,0.3252662149080348,0.9307576177001312,0.9982365485564304,0.9831241797900262,0.9307576177001312,0.9952926067608374,0.1352707658053378
dynamic_bucket16_m-3_recent512,2,8192,long-text,0.2939328015470147,0.942639128116798,0.9995898950131232,0.9884555446194224,0.942639128116798,0.997083854128502,0.117482872222961
dynamic_bucket16_m-3_recent512,2,16384,long-code,0.676056338028169,0.8451661437828084,0.9885785761154856,0.9507105068897638,0.8451661437828084,0.9789286295184282,0.2803018247995504
dynamic_bucket16_m-3_recent512,2,16384,long-text,0.6254324734446131,0.8655829642388452,0.9853182414698164,0.9487932660761156,0.8655829642388452,0.9751633595752244,0.2404298373004007
dynamic_bucket16_m-3_recent512,2,32768,long-code,0.8381300441601949,0.7668642860072179,0.952407316272966,0.8932342929790026,0.7668642860072179,0.9418803523011882,0.3696529489590573
dynamic_bucket16_m-3_recent512,2,32768,long-text,0.8185389323670027,0.7768183029855643,0.953371062992126,0.8904865895669292,0.7768183029855643,0.9357370292320484,0.346848357731383
dynamic_bucket16_m-3_recent512,5,8192,long-code,0.4878993223620522,0.9207613086450132,0.9996104002624672,0.9920234580052494,0.9207613086450132,0.996267847624531,0.2088311408634958
dynamic_bucket16_m-3_recent512,5,8192,long-text,0.3407550822846079,0.937125779199475,0.9992002952755904,0.9907572588582676,0.937125779199475,0.995591696709178,0.1545478183244994
dynamic_bucket16_m-3_recent512,5,16384,long-code,0.7238674369109152,0.881114409038714,0.993048720472441,0.974378690944882,0.881114409038714,0.9760176121982131,0.2624090189801572
dynamic_bucket16_m-3_recent512,5,16384,long-text,0.6661796932067202,0.8868148683562992,0.9935203412073492,0.973368807414698,0.8868148683562992,0.9735988356374108,0.2335940741578829
dynamic_bucket16_m-3_recent512,5,32768,long-code,0.8421309128567512,0.7814781208989501,0.9583128280839897,0.9068805364173228,0.7814781208989501,0.9292904881904248,0.3583375199996512
dynamic_bucket16_m-3_recent512,5,32768,long-text,0.8125932466583442,0.7782254757217848,0.9588049540682416,0.9051991059711286,0.7782254757217848,0.9280407710261788,0.3628999734437348
dynamic_bucket16_m-3_recent512,8,8192,long-code,0.4107532090094453,0.91307952960958,0.99973343175853,0.9913365321522308,0.91307952960958,0.9960307838484276,0.2043603631362673
dynamic_bucket16_m-3_recent512,8,8192,long-text,0.287378640776699,0.9332592581200788,0.9995488845144356,0.990347153871391,0.9332592581200788,0.9954557963940198,0.1514366690751072
dynamic_bucket16_m-3_recent512,8,16384,long-code,0.740064512202544,0.9119837803477692,0.9964936023622047,0.9845749261811024,0.9119837803477692,0.9806922759662974,0.204394329821581
dynamic_bucket16_m-3_recent512,8,16384,long-text,0.720896249391135,0.9026654260990814,0.9952837926509186,0.9805353920603674,0.9026654260990814,0.9763619029101026,0.2214183713017531
dynamic_bucket16_m-3_recent512,8,32768,long-code,0.8266114292676983,0.7297869504593176,0.9222851049868768,0.8614203986220472,0.7297869504593176,0.8904218942336849,0.3962671732076465
dynamic_bucket16_m-3_recent512,8,32768,long-text,0.7958064122881873,0.7505318549048556,0.9244176509186351,0.869504593175853,0.7505318549048556,0.9078626703802196,0.3669163364235983
dynamic_bucket16_m-3_recent512,11,8192,long-code,0.4079374624173181,0.9107752522145668,0.9981750328083988,0.9870919455380578,0.9107752522145668,0.9924538901304456,0.207260814617757
dynamic_bucket16_m-3_recent512,11,8192,long-text,0.2933301169943312,0.940919250328084,0.9997949475065616,0.9965243602362204,0.940919250328084,0.9958149230638236,0.1544821691618612
dynamic_bucket16_m-3_recent512,11,16384,long-code,0.6662202471540757,0.8796111179461942,0.993766404199475,0.97386093339895,0.8796111179461942,0.9727961862513256,0.2474522905448204
dynamic_bucket16_m-3_recent512,11,16384,long-text,0.6156843643448612,0.8744578924704725,0.9912852690288714,0.9691754839238844,0.8744578924704725,0.9693389392586638,0.2402712543318191
dynamic_bucket16_m-3_recent512,11,32768,long-code,0.7829341772922309,0.7863288939468503,0.94996719160105,0.8947465551181102,0.7863288939468503,0.9227931267166,0.3228060963474502
dynamic_bucket16_m-3_recent512,11,32768,long-text,0.7648080968204127,0.7727595451935696,0.951648622047244,0.890876189304462,0.7727595451935696,0.9233026824511624,0.3417386112695919
dynamic_bucket16_m-3_recent512,14,8192,long-code,0.411051866214251,0.917489439796588,0.9964320866141732,0.9829396325459318,0.917489439796588,0.9902777046042108,0.1836190252440153
dynamic_bucket16_m-3_recent512,14,8192,long-text,0.2089480048367593,0.9503260334645668,0.9993643372703412,0.9920849737532808,0.9503260334645668,0.994340520570332,0.1096420637009171
dynamic_bucket16_m-3_recent512,14,16384,long-code,0.6099308000485614,0.8554918184055118,0.971190124671916,0.9377870734908136,0.8554918184055118,0.9563903395835288,0.2413855458847989
dynamic_bucket16_m-3_recent512,14,16384,long-text,0.5240810384568725,0.8516060736548556,0.9770751312335958,0.9357109169947506,0.8516060736548556,0.9546529264722274,0.2388832474560219
dynamic_bucket16_m-3_recent512,14,32768,long-code,0.7498022031525775,0.6968042568897638,0.9033587598425196,0.8197588582677166,0.6968042568897638,0.8806948828966443,0.4134451961478562
dynamic_bucket16_m-3_recent512,14,32768,long-text,0.6995280864667377,0.7234303231627297,0.9184301181102362,0.8397976131889764,0.7234303231627297,0.8977353561671988,0.3807222833088146
dynamic_bucket16_m-3_recent512,17,8192,long-code,0.3488372093023255,0.907234251968504,0.9915108267716536,0.9717591453412072,0.907234251968504,0.9907047091089588,0.1741457892042041
dynamic_bucket16_m-3_recent512,17,8192,long-text,0.2719106579266812,0.928345687746063,0.9895628280839897,0.9727587762467192,0.928345687746063,0.9918266061319634,0.130905508107165
dynamic_bucket16_m-3_recent512,17,16384,long-code,0.5916915029499422,0.843493684383202,0.9632956036745408,0.925417281824147,0.843493684383202,0.9691021784665588,0.2486361036669286
dynamic_bucket16_m-3_recent512,17,16384,long-text,0.5254196059352956,0.8396271633038058,0.966781496062992,0.925550565944882,0.8396271633038058,0.9564916578818664,0.2437387293054512
dynamic_bucket16_m-3_recent512,17,32768,long-code,0.7505559109324074,0.7353695045931758,0.895628280839895,0.8344867536089239,0.7353695045931758,0.910708510179364,0.3542292137691011
dynamic_bucket16_m-3_recent512,17,32768,long-text,0.7149423188141113,0.7131879511154856,0.8767429461942258,0.8093934547244095,0.7131879511154856,0.893137803147173,0.3711051032985311
dynamic_bucket16_m-3_recent512,21,8192,long-code,0.2162423072281887,0.9559457533628608,0.9986876640419948,0.9915364583333334,0.9559457533628608,0.996797623737352,0.0913747466245637
dynamic_bucket16_m-3_recent512,21,8192,long-text,0.1386782231852654,0.9668276328740156,0.9952017716535432,0.9864716617454068,0.9668276328740156,0.9949355943273136,0.0575938445609753
dynamic_bucket16_m-3_recent512,21,16384,long-code,0.4829013021784106,0.8855204744914699,0.9779363517060368,0.9519356955380578,0.8855204744914699,0.978622237715586,0.1883931255546062
dynamic_bucket16_m-3_recent512,21,16384,long-text,0.4967859308671922,0.8981132607447506,0.979863845144357,0.9520946112204725,0.8981132607447506,0.9734302283006006,0.1664381775303793
dynamic_bucket16_m-3_recent512,21,32768,long-code,0.6566000974184121,0.7815204129757218,0.936761811023622,0.8766711778215223,0.7815204129757218,0.9327782757988584,0.299739170169539
dynamic_bucket16_m-3_recent512,21,32768,long-text,0.6473706660166961,0.7968045132053806,0.9633981299212598,0.8958589648950132,0.7968045132053806,0.9415531352530204,0.290002599149708
dynamic_bucket16_m-3_recent512,25,8192,long-code,0.378835467504228,0.9477846641240156,0.9975803805774278,0.9900857119422573,0.9477846641240156,0.9943784255827012,0.121474214546835
dynamic_bucket16_m-3_recent512,25,8192,long-text,0.2180048661800486,0.9551665538877953,0.9961655183727034,0.9867792404855644,0.9551665538877953,0.9945912986425038,0.1000089764731204
dynamic_bucket16_m-3_recent512,25,16384,long-code,0.6253565576257814,0.9205421587926508,0.9939714566929134,0.9782182988845144,0.9205421587926508,0.9794191556746302,0.1505440695815872
dynamic_bucket16_m-3_recent512,25,16384,long-text,0.6038470903335769,0.9418330155019684,0.9803764763779528,0.9719539452099738,0.9418330155019684,0.9817575470835695,0.1195459561624668
dynamic_bucket16_m-3_recent512,25,32768,long-code,0.7371789011792669,0.7682227587762467,0.9387713254593176,0.8734569799868767,0.7682227587762467,0.9218242370127908,0.3274968782441668
dynamic_bucket16_m-3_recent512,25,32768,long-text,0.6860971524288106,0.7686956610892388,0.9189017388451444,0.8549458661417323,0.7686956610892388,0.9199670642609752,0.3148087473272353
dynamic_bucket16_m-3_refresh16,2,8192,long-code,0.201233522795985,0.979966371391076,0.9997949475065616,0.9977239173228346,0.979966371391076,0.998920539172216,0.0509074868846393
dynamic_bucket16_m-3_refresh16,2,8192,long-text,0.1539386650631389,0.9845505761975064,0.9999589895013123,0.9983903379265092,0.9845505761975064,0.999425939844384,0.0398241242610372
dynamic_bucket16_m-3_refresh16,2,16384,long-code,0.5167557066537154,0.9399798535925196,0.9992002952755904,0.991577468832021,0.9399798535925196,0.9946513877832616,0.14071073341103
dynamic_bucket16_m-3_refresh16,2,16384,long-text,0.46795028028272,0.9509847645997376,0.9988106955380578,0.990608595800525,0.9509847645997376,0.9936984792588972,0.1134134126498481
dynamic_bucket16_m-3_refresh16,2,32768,long-code,0.7407858665854401,0.891602844078084,0.9940739829396326,0.9712567667322834,0.891602844078084,0.9813955632467056,0.210885413541351
dynamic_bucket16_m-3_refresh16,2,32768,long-text,0.7021393307734504,0.903078094242126,0.9934793307086616,0.9723384186351706,0.903078094242126,0.9804741698792806,0.1859208476766018
dynamic_bucket16_m-3_refresh16,5,8192,long-code,0.3561577546576336,0.972282029199475,1.0,0.9986107693569554,0.972282029199475,0.9989680532691256,0.0937297567399758
