policy,selection_role,step,layer,prompt_id,workload,base_context_length,context_length,qk_reduction,recall,output_cosine,output_relative_l2,output_max_abs,preprojection_cosine,preprojection_relative_l2,attention_js,attention_kl_eps1e8
streak2_bucket8_m0,Aggressive,8,2,code_heldout_3,long-code,8192,8201,0.07803926350445067,0.99658203125,0.999998927116394,0.0015056192642077804,0.0009765625,0.9999997615814209,0.0007299009594134986,5.582375160884112e-05,0.0005636081914417446
streak2_bucket8_m-0.75_age2,Safe,9,2,code_heldout_3,long-code,8192,8202,0.03121189953669834,1.0,1.0000001192092896,0.0,0.0,1.0000001192092896,0.0,0.0,3.4555191632534843e-06
streak2_bucket8_m-0.75_refresh8,Balanced,9,2,code_heldout_3,long-code,8192,8202,0.039014874420872925,0.99951171875,1.0000001192092896,0.0,0.0,1.0000001192092896,0.0,4.0337582163374464e-08,3.7351260289142374e-06
streak2_bucket8_m0,Aggressive,9,2,code_heldout_3,long-code,8192,8202,0.07802974884174596,0.99853515625,0.999998927116394,0.001541241304948926,0.0009765625,0.9999997615814209,0.0007993131293915212,1.4447578905674163e-05,0.0003167027607560158
streak2_bucket8_m-0.75_age2,Safe,10,2,code_heldout_3,long-code,8192,8203,0.023406070949652524,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2218139318065369e-06
streak2_bucket8_m-0.75_refresh8,Balanced,10,2,code_heldout_3,long-code,8192,8203,0.04681214189930516,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2218139318065369e-06
streak2_bucket8_m0,Aggressive,10,2,code_heldout_3,long-code,8192,8203,0.07802023649884193,0.99853515625,0.9999993443489075,0.0012013072846457362,0.00048828125,0.9999999403953552,0.000570580770727247,5.7291978009743616e-05,0.0012187085812911391
streak2_bucket8_m-0.75_age2,Safe,11,2,code_heldout_3,long-code,8192,8204,0.03900536323744519,1.0,0.9999998807907104,0.0,0.0,0.9999999403953552,0.0,0.0,1.6976148344838293e-06
streak2_bucket8_m-0.75_refresh8,Balanced,11,2,code_heldout_3,long-code,8192,8204,0.05460750853242324,1.0,0.9999998807907104,0.0,0.0,0.9999999403953552,0.0,0.0,1.6976148344838293e-06
streak2_bucket8_m0,Aggressive,11,2,code_heldout_3,long-code,8192,8204,0.07801072647489027,0.99951171875,0.9999992251396179,0.0012561854673549533,0.00048828125,0.9999997615814209,0.0005649614613503218,1.6008147213142365e-05,0.00022589774744119495
streak2_bucket8_m-0.75_age2,Safe,12,2,code_heldout_3,long-code,8192,8205,0.054600853138330296,0.99951171875,0.9999997615814209,0.0008030575118027627,0.00048828125,0.9999999403953552,0.0001875884336186573,5.695824256690685e-06,3.9130038203438744e-05
streak2_bucket8_m-0.75_refresh8,Balanced,12,2,code_heldout_3,long-code,8192,8205,0.07020109689213894,0.99951171875,0.9999997615814209,0.0008030575118027627,0.00048828125,0.9999999403953552,0.0001875884336186573,5.695824256690685e-06,3.9130038203438744e-05
streak2_bucket8_m0,Aggressive,12,2,code_heldout_3,long-code,8192,8205,0.07800121876904331,0.99951171875,0.9999997615814209,0.0008030575118027627,0.00048828125,0.9999999403953552,0.0001875884336186573,5.695824256690685e-06,3.9130038203438744e-05
streak2_bucket8_m-0.75_age2,Safe,13,2,code_heldout_3,long-code,8192,8206,0.03119668535218134,0.99951171875,0.999999463558197,0.0010226258309558034,0.00048828125,1.0,0.00032456807093694806,1.0739769095380325e-05,4.518208515946753e-05
streak2_bucket8_m-0.75_refresh8,Balanced,13,2,code_heldout_3,long-code,8192,8206,0.07019254204240799,0.99951171875,0.999999463558197,0.0010226258309558034,0.00048828125,1.0,0.00032456807093694806,1.0739769095380325e-05,4.518208515946753e-05
streak2_bucket8_m0,Aggressive,13,2,code_heldout_3,long-code,8192,8206,0.0779917133804533,0.9990234375,0.9999991655349731,0.0012953998520970345,0.00048828125,0.9999998807907104,0.0005099368863739073,1.931242695718538e-05,0.00017788130207918584
streak2_bucket8_m-0.75_age2,Safe,14,2,code_heldout_3,long-code,8192,8207,0.08578043133910074,1.0,1.0,0.0,0.0,1.0000001192092896,0.0,0.0,2.475833525750204e-06
streak2_bucket8_m-0.75_refresh8,Balanced,14,2,code_heldout_3,long-code,8192,8207,0.08578043133910074,1.0,1.0,0.0,0.0,1.0000001192092896,0.0,0.0,2.475833525750204e-06
streak2_bucket8_m0,Aggressive,14,2,code_heldout_3,long-code,8192,8207,0.09357865236992813,0.9990234375,0.9999998807907104,0.0004120570083614439,0.000244140625,1.0,5.878852243768051e-05,3.915532488463214e-06,2.6817579055204988e-05
streak2_bucket8_m-0.75_age2,Safe,15,2,code_heldout_3,long-code,8192,8208,0.0935672514619883,0.994140625,0.9999986290931702,0.0016759400023147464,0.0009765625,0.9999994039535522,0.001008458435535431,0.00027309381403028965,0.006850976496934891
streak2_bucket8_m-0.75_refresh8,Balanced,15,2,code_heldout_3,long-code,8192,8208,0.10136452241715399,0.994140625,0.9999986290931702,0.0016759400023147464,0.0009765625,0.9999994039535522,0.001008458435535431,0.00027309381403028965,0.006850976496934891
streak2_bucket8_m0,Aggressive,15,2,code_heldout_3,long-code,8192,8208,0.04678362573099415,0.99951171875,0.9999997615814209,0.0006614328012801707,0.000244140625,1.0,0.00022311168140731752,5.2316045184852555e-06,6.633940211031586e-05
streak2_bucket8_m-0.75_age2,Safe,16,2,code_heldout_3,long-code,8192,8209,0.07016688999878185,0.99658203125,0.9999991655349731,0.0011353760492056608,0.00048828125,1.0,0.00043900375021621585,5.8675024774856865e-05,0.0011912641348317266
streak2_bucket8_m-0.75_refresh8,Balanced,16,2,code_heldout_3,long-code,8192,8209,0.0,0.99951171875,0.9999996423721313,0.0007676244713366032,0.00048828125,1.0,0.00021505776385311037,2.311136086063925e-06,4.036452082800679e-05
streak2_bucket8_m0,Aggressive,16,2,code_heldout_3,long-code,8192,8209,0.07016688999878185,0.99951171875,0.9999996423721313,0.0007676244713366032,0.00048828125,1.0,0.00021505776385311037,2.311136086063925e-06,4.036452082800679e-05
streak2_bucket8_m-0.75_age2,Safe,17,2,code_heldout_3,long-code,8192,8210,0.10133982947624842,0.99853515625,0.9999982714653015,0.001864580437541008,0.00048828125,0.999999463558197,0.0011145637836307287,7.648461905773729e-05,0.001902261283248663
streak2_bucket8_m-0.75_refresh8,Balanced,17,2,code_heldout_3,long-code,8192,8210,0.10913520097442142,0.99853515625,0.9999982714653015,0.001864580437541008,0.00048828125,0.999999463558197,0.0011145637836307287,7.648461905773729e-05,0.001902261283248663
streak2_bucket8_m0,Aggressive,17,2,code_heldout_3,long-code,8192,8210,0.09354445797807553,0.9990234375,0.9999979734420776,0.002018182771280408,0.0009765625,0.9999992847442627,0.0012493598042055964,7.347899372689426e-05,0.0018787465523928404
streak2_bucket8_m-0.75_age2,Safe,18,2,code_heldout_3,long-code,8192,8211,0.09353306540007311,0.9912109375,0.9999991059303284,0.0012843450531363487,0.0009765625,0.9999998807907104,0.00047715328400954604,5.510765186045319e-05,0.0006658644415438175
streak2_bucket8_m-0.75_refresh8,Balanced,18,2,code_heldout_3,long-code,8192,8211,0.12471075386676411,0.9912109375,0.9999991059303284,0.0012843450531363487,0.0009765625,0.9999998807907104,0.00047715328400954604,5.510765186045319e-05,0.0006658644415438175
streak2_bucket8_m0,Aggressive,18,2,code_heldout_3,long-code,8192,8211,0.10912190963341861,0.99365234375,0.9999995231628418,0.0009711505263112485,0.00048828125,0.9999998807907104,0.0004361053870525211,4.299581632949412e-05,0.000527429161593318
streak2_bucket8_m-0.75_age2,Safe,19,2,code_heldout_3,long-code,8192,8212,0.05455431076473449,0.998046875,0.999998152256012,0.0018972873222082853,0.0009765625,0.9999994039535522,0.0010223216377198696,5.334725574357435e-05,0.00041146192234009504
streak2_bucket8_m-0.75_refresh8,Balanced,19,2,code_heldout_3,long-code,8192,8212,0.12469556746225041,0.9970703125,0.9999982118606567,0.0019212939077988267,0.0009765625,0.9999994039535522,0.001055838423781097,6.721080717397854e-05,0.0005864911363460124
streak2_bucket8_m0,Aggressive,19,2,code_heldout_3,long-code,8192,8212,0.1091086215294691,0.998046875,0.999998152256012,0.0019614272750914097,0.0009765625,0.9999992847442627,0.0011051748879253864,5.226737994235009e-05,0.00037457942380569875
streak2_bucket8_m-0.75_age2,Safe,20,2,code_heldout_3,long-code,8192,8213,0.08571776451966395,0.9970703125,0.9999984502792358,0.0017819855129346251,0.0009765625,0.9999995231628418,0.000975691364146769,0.00021027446200605482,0.004951931070536375
streak2_bucket8_m-0.75_refresh8,Balanced,20,2,code_heldout_3,long-code,8192,8213,0.12468038475587484,0.978515625,0.9999526739120483,0.009798333048820496,0.00152587890625,0.9999490976333618,0.010094287805259228,0.0012547316728159785,0.009169496595859528
streak2_bucket8_m0,Aggressive,20,2,code_heldout_3,long-code,8192,8213,0.10909533666139049,0.9951171875,0.9999934434890747,0.0036259221378713846,0.001953125,0.999995231628418,0.0031417342834174633,0.0007156070787459612,0.007211694493889809
streak2_bucket8_m-0.75_age2,Safe,21,2,code_heldout_3,long-code,8192,8214,0.03895787679571461,0.99951171875,0.9999996423721313,0.0009046880295500159,0.0009765625,0.9999999403953552,0.00021101039601489902,1.3695604138774797e-05,0.00032217326224781573
streak2_bucket8_m-0.75_refresh8,Balanced,21,2,code_heldout_3,long-code,8192,8214,0.11687363038714393,0.98193359375,0.9999963045120239,0.002734656212851405,0.0009765625,0.9999979734420776,0.002041751053184271,0.0003049496153835207,0.00336802308447659
streak2_bucket8_m0,Aggressive,21,2,code_heldout_3,long-code,8192,8214,0.07012417823228634,0.9990234375,0.9999990463256836,0.0014260387979447842,0.0009765625,0.9999998807907104,0.0004826168587896973,3.89578563044779e-05,0.0008621868910267949
streak2_bucket8_m-0.75_age2,Safe,22,2,code_heldout_3,long-code,8192,8215,0.031162507608034073,0.9990234375,0.999998152256012,0.0019340181024745107,0.00048828125,0.9999995231628418,0.0010134478798136115,2.0188508642604575e-05,0.00016232435882557184
streak2_bucket8_m-0.75_refresh8,Balanced,22,2,code_heldout_3,long-code,8192,8215,0.1168594035301278,0.99609375,0.9999984502792358,0.001749001326970756,0.00048828125,0.9999996423721313,0.0008736785966902971,6.904378824401647e-05,0.0008243455667980015
streak2_bucket8_m0,Aggressive,22,2,code_heldout_3,long-code,8192,8215,0.07011564211807664,0.9990234375,0.9999980926513672,0.0019688864704221487,0.00048828125,0.9999995231628418,0.0010482411598786712,2.43499998759944e-05,0.00027223193319514394
streak2_bucket8_m-0.75_age2,Safe,23,2,code_heldout_3,long-code,8192,8216,0.07010710808179166,0.99951171875,0.9999973177909851,0.00233649043366313,0.00048828125,0.9999983906745911,0.0018300567753612995,2.978468910441734e-05,8.819748472888023e-05
streak2_bucket8_m-0.75_refresh8,Balanced,23,2,code_heldout_3,long-code,8192,8216,0.1168451801363194,0.998046875,0.9999954700469971,0.0030418396927416325,0.00048828125,0.9999969005584717,0.0025677471421658993,7.450461998814717e-05,0.0004300819127820432
streak2_bucket8_m0,Aggressive,23,2,code_heldout_3,long-code,8192,8216,0.07010710808179166,0.99951171875,0.9999972581863403,0.0023733102716505527,0.00048828125,0.9999982118606567,0.0018632201245054603,3.161788117722608e-05,0.00012132621486671269
streak2_bucket8_m-0.75_age2,Safe,24,2,code_heldout_3,long-code,8192,8217,0.06230984544237561,0.9990234375,0.9999985098838806,0.0017446341225877404,0.00048828125,0.9999996423721313,0.0009272709139622748,2.6471774617675692e-05,0.00045472680358216166
streak2_bucket8_m-0.75_refresh8,Balanced,24,2,code_heldout_3,long-code,8192,8217,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3619778655993287e-06
streak2_bucket8_m0,Aggressive,24,2,code_heldout_3,long-code,8192,8217,0.08567603748326635,0.9990234375,0.9999985098838806,0.0017446341225877404,0.00048828125,0.9999996423721313,0.0009272709139622748,2.6471774617675692e-05,0.00045472680358216166
streak2_bucket8_m-0.75_age2,Safe,25,2,code_heldout_3,long-code,8192,8218,0.04672669749330738,0.9990234375,0.9999994039535522,0.0010830203536897898,0.000244140625,1.0,0.00042225560173392296,6.391566785168834e-06,0.00013126974226906896
streak2_bucket8_m-0.75_refresh8,Balanced,25,2,code_heldout_3,long-code,8192,8218,0.07009004623996107,0.99951171875,0.9999998807907104,0.0005583746824413538,0.000244140625,1.0000001192092896,0.00010694783122744411,1.6368538808819721e-06,3.3005839213728905e-05
streak2_bucket8_m0,Aggressive,25,2,code_heldout_3,long-code,8192,8218,0.07787782915551233,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.923870852100663e-06
streak2_bucket8_m-0.75_age2,Safe,26,2,code_heldout_3,long-code,8192,8219,0.07786835381433266,0.998046875,0.9999992251396179,0.001247804844751954,0.00048828125,0.9999998211860657,0.0004892622237093747,2.496564411558211e-05,0.0002384600229561329
streak2_bucket8_m-0.75_refresh8,Balanced,26,2,code_heldout_3,long-code,8192,8219,0.08565518919576587,0.998046875,0.9999992251396179,0.001247804844751954,0.00048828125,0.9999998211860657,0.0004892622237093747,2.496564411558211e-05,0.0002384600229561329
streak2_bucket8_m0,Aggressive,26,2,code_heldout_3,long-code,8192,8219,0.08565518919576587,0.998046875,0.9999992251396179,0.0012459021527320147,0.00048828125,1.0,0.0005284756189212203,2.3239164875121787e-05,0.00020577191025950015
streak2_bucket8_m-0.75_age2,Safe,27,2,code_heldout_3,long-code,8192,8220,0.08564476885644767,0.99951171875,0.9999996423721313,0.0008831461309455335,0.00048828125,1.0,0.0002813061873894185,1.6032174244173802e-05,0.0003344880824442953
streak2_bucket8_m-0.75_refresh8,Balanced,27,2,code_heldout_3,long-code,8192,8220,0.09343065693430652,0.99951171875,0.9999996423721313,0.0008831461309455335,0.00048828125,1.0,0.0002813061873894185,1.6032174244173802e-05,0.0003344880824442953
streak2_bucket8_m0,Aggressive,27,2,code_heldout_3,long-code,8192,8220,0.10121654501216548,0.99658203125,0.9999992847442627,0.0013121187221258879,0.00048828125,0.9999998211860657,0.0005626598722301424,3.145353548461571e-05,0.0004679319681599736
streak2_bucket8_m-0.75_age2,Safe,28,2,code_heldout_3,long-code,8192,8221,0.06227952803795156,0.99853515625,0.9999977350234985,0.0021900050342082977,0.0009765625,0.9999988675117493,0.0015260057989507914,0.00017729886167217046,0.001400833367370069
streak2_bucket8_m-0.75_refresh8,Balanced,28,2,code_heldout_3,long-code,8192,8221,0.1167741150711592,0.99853515625,0.9999977350234985,0.0021900050342082977,0.0009765625,0.9999988675117493,0.0015260057989507914,0.00017729886167217046,0.001400833367370069
streak2_bucket8_m0,Aggressive,28,2,code_heldout_3,long-code,8192,8221,0.12455905607590323,0.99853515625,0.9999977350234985,0.0021900050342082977,0.0009765625,0.9999988675117493,0.0015260057989507914,0.00017729886167217046,0.001400833367370069
streak2_bucket8_m-0.75_age2,Safe,29,2,code_heldout_3,long-code,8192,8222,0.09340792994405256,0.99853515625,0.9999990463256836,0.0014112656936049461,0.00048828125,0.9999997615814209,0.0006324888672679663,3.316130460007116e-05,0.00016896513989195228
streak2_bucket8_m-0.75_refresh8,Balanced,29,2,code_heldout_3,long-code,8192,8222,0.12454390659207004,0.99853515625,0.9999990463256836,0.0014112656936049461,0.00048828125,0.9999997615814209,0.0006324888672679663,3.316130460007116e-05,0.00016896513989195228
streak2_bucket8_m0,Aggressive,29,2,code_heldout_3,long-code,8192,8222,0.1089759182680613,0.99951171875,0.9999991059303284,0.0013579600490629673,0.00048828125,0.9999997615814209,0.0006002628360874951,1.6478261386509985e-05,5.812878589495085e-05
streak2_bucket8_m-0.75_age2,Safe,30,2,code_heldout_3,long-code,8192,8223,0.10896266569378577,0.99951171875,0.9999992847442627,0.001260187360458076,0.00048828125,0.9999997615814209,0.000554301543161273,3.311679029138759e-05,0.00011634116526693106
streak2_bucket8_m-0.75_refresh8,Balanced,30,2,code_heldout_3,long-code,8192,8223,0.13231180834245404,0.99951171875,0.9999992847442627,0.001260187360458076,0.00048828125,0.9999997615814209,0.000554301543161273,3.311679029138759e-05,0.00011634116526693106
streak2_bucket8_m0,Aggressive,30,2,code_heldout_3,long-code,8192,8223,0.10896266569378577,0.99951171875,0.9999992847442627,0.001260187360458076,0.00048828125,0.9999997615814209,0.000554301543161273,3.311679029138759e-05,0.00011634116526693106
streak2_bucket8_m-0.75_age2,Safe,31,2,code_heldout_3,long-code,8192,8224,0.08560311284046696,0.99462890625,0.9999985098838806,0.0016998625360429287,0.00048828125,0.9999995827674866,0.000966677675023675,0.00012291943130549043,0.0018581131007522345
streak2_bucket8_m-0.75_refresh8,Balanced,31,2,code_heldout_3,long-code,8192,8224,0.14785992217898836,0.99462890625,0.9999985098838806,0.0016998625360429287,0.00048828125,0.9999995827674866,0.000966677675023675,0.00012291943130549043,0.0018581131007522345
streak2_bucket8_m0,Aggressive,31,2,code_heldout_3,long-code,8192,8224,0.13229571984435795,0.99609375,0.9999986886978149,0.0016765784239396453,0.00048828125,0.9999997019767761,0.0009408803307451308,9.870867506833747e-05,0.001331158448010683
streak2_bucket8_m-0.75_age2,Safe,32,2,code_heldout_3,long-code,8192,8225,0.10115501519756842,0.99609375,0.9999995231628418,0.0011514403158798814,0.00048828125,0.9999998807907104,0.0004784839111380279,6.332634075079113e-05,0.0011522655840963125
streak2_bucket8_m-0.75_refresh8,Balanced,32,2,code_heldout_3,long-code,8192,8225,0.0,1.0,1.0000001192092896,0.0,0.0,1.0,0.0,0.0,2.0140723790973425e-06
streak2_bucket8_m0,Aggressive,32,2,code_heldout_3,long-code,8192,8225,0.13227963525835862,0.9951171875,0.9999992847442627,0.00123886507935822,0.00048828125,0.9999997615814209,0.0005151037476025522,7.287257176358253e-05,0.0012785972794517875
streak2_bucket8_m-0.75_age2,Safe,33,2,code_heldout_3,long-code,8192,8226,0.10114271821055187,0.99951171875,0.9999995231628418,0.0009703612304292619,0.0009765625,0.9999999403953552,0.00021355657372623682,8.669290764373727e-06,0.00015574836288578808
streak2_bucket8_m-0.75_refresh8,Balanced,33,2,code_heldout_3,long-code,8192,8226,0.10892292730367126,0.99853515625,0.999999463558197,0.0010293201776221395,0.0009765625,0.9999998807907104,0.0002605775953270495,2.572172525105998e-05,0.00043547002132982016
streak2_bucket8_m0,Aggressive,33,2,code_heldout_3,long-code,8192,8226,0.1322635545830294,0.99755859375,0.9999992847442627,0.001206503715366125,0.00048828125,0.9999998807907104,0.000526951567735523,4.945132241118699e-05,0.0005944203585386276
