policy_role,verifier,step,layer,prompt_id,workload,base_context_length,context_length,output_cosine,output_relative_l2,output_max_abs,output_norm_ratio,preprojection_cosine,preprojection_relative_l2,per_head_relative_l2_mean,per_head_relative_l2_worst,attention_js,attention_kl_eps1e8,net_qk_reduction,physical_key_byte_reduction,top128_recall,top512_recall,top2048_recall,tail_critical_block_recall
Balanced,dim_had_even_w16_b64_r0.1,45,21,code_heldout_3,long-code,32768,32814,0.9997457265853882,0.02262629196047783,0.0625,1.0015969276428223,0.9997353553771973,0.023085080087184906,0.029674289748072624,0.08549349009990692,0.004577155224978924,0.13415156304836273,0.2886572804290851,0.2882548847161306,1.0,0.998046875,0.97998046875,0.0
Balanced,dim_had_random_w32_b64_r0.05,45,21,code_heldout_3,long-code,32768,32814,0.9999432563781738,0.010654828511178493,0.0234375,0.9997884631156921,0.9999368190765381,0.011259004473686218,0.015961889177560806,0.07180701941251755,0.002412274945527315,0.06162231042981148,0.2672030230998964,0.266812389589425,1.0,0.998046875,0.98095703125,0.0
Balanced,dim_had_random_w32_b64_r0.1,45,21,code_heldout_3,long-code,32768,32814,0.9999436140060425,0.01062419917434454,0.0234375,0.9997698664665222,0.9999368786811829,0.011257260106503963,0.015943586826324463,0.07161933183670044,0.0023741601034998894,0.06141907349228859,0.2394100079234473,0.2390346118116472,1.0,0.998046875,0.984375,0.0
Balanced,head_dynamic_abs_w16_b64_r0.05,45,21,code_heldout_3,long-code,32768,32814,0.9999526143074036,0.009749996475875378,0.0390625,1.000536322593689,0.9999582767486572,0.009169388562440872,0.01208781823515892,0.07185933738946915,0.0014407550916075706,0.035575445741415024,0.2428231852258182,-0.0177880002741228,1.0,1.0,0.9921875,0.0
Balanced,head_dynamic_abs_w16_b64_r0.1,45,21,code_heldout_3,long-code,32768,32814,0.9999856948852539,0.005380815360695124,0.03125,1.0004844665527344,0.9999914169311523,0.004154580179601908,0.00550244003534317,0.021175451576709747,0.0005768895498476923,0.007913453504443169,0.2111293959895166,-0.0333825421844542,1.0,1.0,0.99658203125,0.25
Balanced,head_dynamic_abs_w8_b64_r0.05,45,21,code_heldout_3,long-code,32768,32814,0.999945878982544,0.010402314364910126,0.015625,1.0001004934310913,0.9999397397041321,0.011000868864357471,0.015469228848814964,0.07198376208543777,0.002133168512955308,0.05489185452461243,0.2945084415188639,-0.0197373180129143,1.0,1.0,0.98828125,0.25
Balanced,head_dynamic_abs_w8_b64_r0.1,45,21,code_heldout_3,long-code,32768,32814,0.9999513030052185,0.009895477443933487,0.0390625,1.0006744861602783,0.9999577403068542,0.009211896918714046,0.012136736884713173,0.07194536179304123,0.0014474843628704548,0.036130815744400024,0.2601328701164137,-0.0353318599232457,1.0,1.0,0.99267578125,0.0
Aggressive,dim_had_even_w16_b64_r0.05,46,21,code_heldout_3,long-code,32768,32815,0.9981101751327515,0.061628006398677826,0.046875,0.9934411644935608,0.9978958368301392,0.06554662436246872,0.05481260269880295,0.17966412007808685,0.006691021379083395,0.1591150164604187,0.3335060185890599,0.3330891927083333,1.0,0.984375,0.9609375,0.0
Aggressive,dim_had_even_w16_b64_r0.1,46,21,code_heldout_3,long-code,32768,32815,0.9990571737289429,0.043453291058540344,0.0390625,1.0009088516235352,0.998936653137207,0.04614337906241417,0.04550638794898987,0.14567340910434723,0.0060660336166620255,0.12329256534576416,0.3005942404388236,0.300194455866228,1.0,0.984375,0.96826171875,0.25
Aggressive,dim_had_random_w32_b64_r0.05,46,21,code_heldout_3,long-code,32768,32815,0.9980149865150452,0.06303434073925018,0.0703125,0.9953601956367493,0.997893214225769,0.06554588675498962,0.054501064121723175,0.18024511635303497,0.0073525626212358475,0.17313635349273682,0.2730458631723297,0.2726603428057992,1.0,0.990234375,0.96923828125,0.0
Aggressive,dim_had_random_w32_b64_r0.1,46,21,code_heldout_3,long-code,32768,32815,0.998092532157898,0.061939749866724014,0.0466461181640625,0.9930924773216248,0.9979005455970764,0.06545623391866684,0.05344948545098305,0.18049994111061096,0.006918051280081272,0.16919416189193726,0.2408654578698765,0.2404966001157407,1.0,0.994140625,0.974609375,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,46,21,code_heldout_3,long-code,32768,32815,0.9981898069381714,0.060517363250255585,0.048828125,0.9914727807044983,0.997925877571106,0.06515984982252121,0.05205994099378586,0.1803380250930786,0.005533277988433838,0.13916254043579102,0.2413530397683986,-0.0177880002741228,1.0,1.0,0.98388671875,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.1,46,21,code_heldout_3,long-code,32768,32815,0.9994369745254517,0.03378216549754143,0.033203125,0.9955137372016907,0.9994108080863953,0.03503291681408882,0.03560452163219452,0.11555332690477371,0.0025420316960662603,0.05828215554356575,0.2125857077555996,-0.0333825421844542,1.0,1.0,0.98974609375,0.5
Aggressive,head_dynamic_abs_w8_b64_r0.05,46,21,code_heldout_3,long-code,32768,32815,0.9981296062469482,0.061340589076280594,0.0463104248046875,0.9931105375289917,0.997911274433136,0.06534098088741302,0.052452053874731064,0.18108469247817993,0.006497953087091446,0.15759028494358063,0.2910863934176444,-0.0197373180129143,1.0,1.0,0.97900390625,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.1,46,21,code_heldout_3,long-code,32768,32815,0.9985297918319702,0.05430128052830696,0.046875,0.9953253865242004,0.9983000755310059,0.05884431302547455,0.04366021603345871,0.18212635815143585,0.004344104789197445,0.09466787427663803,0.2652445527959775,-0.0353318599232457,1.0,1.0,0.9853515625,0.25
Balanced,dim_had_even_w16_b64_r0.05,46,21,code_heldout_3,long-code,32768,32815,0.9980168342590332,0.06300732493400574,0.0703125,0.9952853918075562,0.9978868961334229,0.06565594673156738,0.054283179342746735,0.18088939785957336,0.007130233570933342,0.1642075628042221,0.3283864086545787,0.3279722336440058,1.0,0.984375,0.96435546875,0.0
Balanced,dim_had_even_w16_b64_r0.1,46,21,code_heldout_3,long-code,32768,32815,0.9990859627723694,0.04274894297122955,0.029296875,0.999054491519928,0.9989327788352966,0.04624002054333687,0.04515087977051735,0.14541089534759521,0.005639703944325447,0.11307162046432495,0.2988877037939966,0.2984888028447856,1.0,0.984375,0.97021484375,0.25
Balanced,dim_had_random_w32_b64_r0.05,46,21,code_heldout_3,long-code,32768,32815,0.9980712532997131,0.06225580349564552,0.046630859375,0.9933794140815735,0.9978962540626526,0.06555326282978058,0.054151251912117004,0.18061856925487518,0.006953829899430275,0.1639171987771988,0.2740210269693738,0.2736350016751949,1.0,0.98828125,0.97021484375,0.0
Balanced,dim_had_random_w32_b64_r0.1,46,21,code_heldout_3,long-code,32768,32815,0.9980530738830566,0.06254886835813522,0.0465545654296875,0.9933530688285828,0.9978841543197632,0.06573773920536041,0.05423229560256004,0.18150444328784943,0.006857935804873705,0.16194558143615723,0.2491543501447508,0.2487812005056042,1.0,0.98828125,0.9736328125,0.0
Balanced,head_dynamic_abs_w16_b64_r0.05,46,21,code_heldout_3,long-code,32768,32815,0.998236358165741,0.05959800258278847,0.046875,0.9929729700088501,0.9979773759841919,0.06433602422475815,0.05118092894554138,0.1823129951953888,0.00594449695199728,0.1403408944606781,0.2496419320432729,-0.0197373180129143,1.0,1.0,0.98388671875,0.0
Balanced,head_dynamic_abs_w16_b64_r0.1,46,21,code_heldout_3,long-code,32768,32815,0.9994375705718994,0.033770713955163956,0.033203125,0.9954847097396851,0.9994109869003296,0.035023100674152374,0.03559418022632599,0.11555951088666916,0.0025407078210264444,0.05827241390943527,0.2194118543349078,-0.0353318599232457,1.0,1.0,0.99072265625,0.5
Balanced,head_dynamic_abs_w8_b64_r0.05,46,21,code_heldout_3,long-code,32768,32815,0.9981271028518677,0.061371393501758575,0.0465240478515625,0.9932300448417664,0.9979077577590942,0.06537830084562302,0.05246507376432419,0.18137118220329285,0.006492628250271082,0.15807604789733887,0.3047386865762609,-0.0197373180129143,1.0,1.0,0.978515625,0.0
Balanced,head_dynamic_abs_w8_b64_r0.1,46,21,code_heldout_3,long-code,32768,32815,0.9985297918319702,0.05430128052830696,0.046875,0.9953253865242004,0.9983000755310059,0.05884431302547455,0.04366021603345871,0.18212635815143585,0.004344104789197445,0.09466787427663803,0.2718269084260246,-0.0372811776620369,1.0,1.0,0.9853515625,0.25
Aggressive,dim_had_even_w16_b64_r0.05,47,21,code_heldout_3,long-code,32768,32816,0.9900776743888855,0.14067745208740234,0.0859375,0.9966883063316345,0.9872124791145325,0.15981708467006683,0.12058237940073013,0.3141106367111206,0.008185000158846378,0.13696900010108948,0.3166747927840078,0.3162763272112573,0.9921875,0.978515625,0.9580078125,0.0
Aggressive,dim_had_even_w16_b64_r0.1,47,21,code_heldout_3,long-code,32768,32816,0.9899574518203735,0.1415301114320755,0.0859375,0.9967701435089111,0.9871329069137573,0.16028332710266113,0.1192704290151596,0.28662970662117004,0.00790304597467184,0.13153110444545746,0.2703559239395416,0.269980030914961,0.9921875,0.98046875,0.9677734375,0.0
Aggressive,dim_had_random_w32_b64_r0.05,47,21,code_heldout_3,long-code,32768,32816,0.9898895621299744,0.14206720888614655,0.09375,0.9979036450386047,0.9870188236236572,0.16099417209625244,0.12081076949834824,0.31611883640289307,0.007951915264129639,0.1354939341545105,0.2584105314480741,0.2580404597648635,1.0,0.98828125,0.966796875,0.0
Aggressive,dim_had_random_w32_b64_r0.1,47,21,code_heldout_3,long-code,32768,32816,0.9901859164237976,0.13992108404636383,0.0859375,0.996963620185852,0.9872615337371826,0.15947946906089783,0.11953160166740417,0.3138072192668915,0.007660414092242718,0.12904521822929382,0.2150170648464163,0.2146681400767544,1.0,0.990234375,0.97802734375,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,47,21,code_heldout_3,long-code,32768,32816,0.9940013885498047,0.1106882318854332,0.109375,1.0110455751419067,0.9919319748878479,0.12879426777362823,0.08829702436923981,0.27275413274765015,0.004754356108605862,0.02188992127776146,0.2281813749390541,-0.0177880002741228,1.0,1.0,0.9853515625,0.25
Aggressive,head_dynamic_abs_w16_b64_r0.1,47,21,code_heldout_3,long-code,32768,32816,0.9999964833259583,0.0026798206381499767,0.00390625,1.0001801252365112,0.9999979734420776,0.002059630351141095,0.002054687589406967,0.0066846502013504505,9.08876972971484e-05,0.0011075821239501238,0.189663578742077,-0.0314332244456627,1.0,1.0,0.99365234375,0.25
Aggressive,head_dynamic_abs_w8_b64_r0.05,47,21,code_heldout_3,long-code,32768,32816,0.9910327196121216,0.13392570614814758,0.09375,1.0000802278518677,0.9881179332733154,0.15421399474143982,0.11601351946592331,0.2834634780883789,0.006897464394569397,0.10607488453388214,0.2759629449049244,-0.0177880002741228,1.0,0.998046875,0.9853515625,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.1,47,21,code_heldout_3,long-code,32768,32816,0.9999340772628784,0.011854023672640324,0.0234375,0.9970234036445618,0.9999370574951172,0.011258631944656372,0.011034028604626656,0.03611358255147934,0.00042128318455070257,0.004384174942970276,0.2384202827888835,-0.0314332244456627,1.0,1.0,0.99169921875,0.25
Balanced,dim_had_even_w16_b64_r0.05,47,21,code_heldout_3,long-code,32768,32816,0.9907265901565552,0.13616220653057098,0.09375,0.9996233582496643,0.9877967238426208,0.15621918439865112,0.11752621829509735,0.2884301543235779,0.007150935009121895,0.1100490465760231,0.3283764017552413,0.3279722336440058,0.9921875,0.978515625,0.9619140625,0.0
Balanced,dim_had_even_w16_b64_r0.1,47,21,code_heldout_3,long-code,32768,32816,0.9910117387771606,0.13401049375534058,0.0859375,0.9989526867866516,0.9880844354629517,0.15437138080596924,0.11548621952533722,0.27326837182044983,0.00701649347320199,0.10485285520553589,0.2903461725987323,0.2899605377375731,0.9921875,0.982421875,0.9697265625,0.0
Balanced,dim_had_random_w32_b64_r0.05,47,21,code_heldout_3,long-code,32768,32816,0.990778923034668,0.13582386076450348,0.09375,1.0003105401992798,0.9878875017166138,0.15564587712287903,0.1170964315533638,0.28666952252388,0.0071404436603188515,0.11061659455299377,0.2701121404193076,0.2697363661976121,1.0,0.98828125,0.96875,0.0
Balanced,dim_had_random_w32_b64_r0.1,47,21,code_heldout_3,long-code,32768,32816,0.990822434425354,0.135476216673851,0.09375,0.9999178051948547,0.9879308938980103,0.15535494685173035,0.11665788292884827,0.2866632342338562,0.007094565778970718,0.1103656142950058,0.2408581179912238,0.2404966001157407,1.0,0.98828125,0.97509765625,0.0
Balanced,head_dynamic_abs_w16_b64_r0.05,47,21,code_heldout_3,long-code,32768,32816,0.9940061569213867,0.11063968390226364,0.109375,1.011014461517334,0.9919342994689941,0.12875200808048248,0.08815973252058029,0.2726631462574005,0.004771494306623936,0.02258392423391342,0.2457337883959044,-0.0177880002741228,1.0,1.0,0.98388671875,0.5
Balanced,head_dynamic_abs_w16_b64_r0.1,47,21,code_heldout_3,long-code,32768,32816,0.9999428987503052,0.011048343032598495,0.0234375,0.9971450567245483,0.9999515414237976,0.009868436492979527,0.008585200645029545,0.03610202670097351,0.0003182466607540846,0.0018857523100450635,0.2067284251584592,-0.0333825421844542,1.0,1.0,0.9931640625,0.5
Balanced,head_dynamic_abs_w8_b64_r0.05,47,21,code_heldout_3,long-code,32768,32816,0.9910330176353455,0.13393166661262512,0.09375,1.0001952648162842,0.9881260395050049,0.15414747595787048,0.1158001571893692,0.2832057774066925,0.006895323283970356,0.1063096895813942,0.2979034617259873,-0.0197373180129143,1.0,0.998046875,0.98388671875,0.25
Balanced,head_dynamic_abs_w8_b64_r0.1,47,21,code_heldout_3,long-code,32768,32816,0.9999321103096008,0.01204466912895441,0.0234375,0.9969199895858765,0.9999362826347351,0.011325456202030182,0.011072150431573391,0.03604847937822342,0.00043344899313524365,0.004650415852665901,0.2552413456850316,-0.0333825421844542,1.0,1.0,0.99072265625,0.5
Aggressive,dim_had_even_w16_b64_r0.05,48,21,code_heldout_3,long-code,32768,32817,0.9860084056854248,0.16961424052715302,0.13525390625,1.0173406600952148,0.986102819442749,0.16996566951274872,0.08398637920618057,0.40580910444259644,0.013685121200978756,0.1911061704158783,0.331779260749002,0.3313835396868908,0.9921875,0.98046875,0.9462890625,0.0
Aggressive,dim_had_even_w16_b64_r0.1,48,21,code_heldout_3,long-code,32768,32817,0.9860281348228455,0.1695406138896942,0.1350555419921875,1.0175824165344238,0.9861198663711548,0.16991659998893738,0.08391702175140381,0.4058474898338318,0.013559077866375446,0.18881505727767944,0.2971630557333089,0.2967831498233431,0.9921875,0.984375,0.95263671875,0.0
Aggressive,dim_had_random_w32_b64_r0.05,48,21,code_heldout_3,long-code,32768,32817,0.9860894680023193,0.16970373690128326,0.1378021240234375,1.020320177078247,0.9861029386520386,0.17009074985980988,0.08222590386867523,0.4034585654735565,0.013230172917246819,0.18112996220588684,0.2754669835755858,0.2750969899792885,1.0,0.9921875,0.96044921875,0.0
Aggressive,dim_had_random_w32_b64_r0.1,48,21,code_heldout_3,long-code,32768,32817,0.9996358156204224,0.02710718847811222,0.03125,0.9970942139625549,0.9995890855789185,0.028670597821474075,0.02519727498292923,0.15492519736289978,0.002698203781619668,0.07557559013366699,0.2432885394764908,0.24293324728923,1.0,0.998046875,0.97509765625,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.05,48,21,code_heldout_3,long-code,32768,32817,0.9999865889549255,0.005224124528467655,0.0078125,0.9991923570632935,0.999990701675415,0.004335179924964905,0.0032834764569997787,0.013982804492115974,0.0004102701786905527,0.008204078301787376,0.2452387482097693,-0.0197373180129143,1.0,1.0,0.982421875,0.0
Aggressive,head_dynamic_abs_w16_b64_r0.1,48,21,code_heldout_3,long-code,32768,32817,0.9999955892562866,0.0029724997002631426,0.00390625,1.0000455379486084,0.9999973773956299,0.0022798296995460987,0.0021648991387337446,0.009775481186807156,9.716013300931081e-05,0.002366782631725073,0.2150105128439527,-0.0353318599232457,1.0,1.0,0.99755859375,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.05,48,21,code_heldout_3,long-code,32768,32817,0.9997004270553589,0.024571090936660767,0.01953125,0.9974942803382874,0.9996542930603027,0.02630079723894596,0.012898948974907398,0.07657567411661148,0.001879510353319347,0.05925945192575455,0.2910686534418136,-0.0197373180129143,1.0,1.0,0.9814453125,0.0
Aggressive,head_dynamic_abs_w8_b64_r0.1,48,21,code_heldout_3,long-code,32768,32817,0.9999865889549255,0.005223316606134176,0.0078125,0.9993432760238647,0.999990701675415,0.004324349574744701,0.0032485411502420902,0.014168156310915947,0.00031195057090371847,0.007194019854068756,0.2618155224426364,-0.0353318599232457,1.0,1.0,0.99267578125,0.0
Balanced,dim_had_even_w16_b64_r0.05,48,21,code_heldout_3,long-code,32768,32817,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,2.5071046820812626e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,dim_had_even_w16_b64_r0.1,48,21,code_heldout_3,long-code,32768,32817,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,2.5071046820812626e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,dim_had_random_w32_b64_r0.05,48,21,code_heldout_3,long-code,32768,32817,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,2.5071046820812626e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,dim_had_random_w32_b64_r0.1,48,21,code_heldout_3,long-code,32768,32817,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,2.5071046820812626e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w16_b64_r0.05,48,21,code_heldout_3,long-code,32768,32817,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,2.5071046820812626e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w16_b64_r0.1,48,21,code_heldout_3,long-code,32768,32817,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,2.5071046820812626e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w8_b64_r0.05,48,21,code_heldout_3,long-code,32768,32817,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,2.5071046820812626e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Balanced,head_dynamic_abs_w8_b64_r0.1,48,21,code_heldout_3,long-code,32768,32817,1.0,0.0,0.0,1.0,1.0000001192092896,0.0,0.0,0.0,0.0,2.5071046820812626e-06,0.0,-0.000244140625,1.0,1.0,1.0,1.0
Aggressive,dim_had_even_w16_b64_r0.05,49,21,code_heldout_3,long-code,32768,32818,0.9923302531242371,0.12392432242631912,0.03887939453125,0.9835812449455261,0.9893689155578613,0.14614887535572052,0.07360237836837769,0.290810763835907,0.003856803523376584,0.12909960746765137,0.3403010542994698,0.3399118047941033,0.9921875,0.974609375,0.95703125,0.0
Aggressive,dim_had_even_w16_b64_r0.1,49,21,code_heldout_3,long-code,32768,32818,0.9925739169120789,0.12191865593194962,0.03857421875,0.9843844771385193,0.9897050857543945,0.14371469616889954,0.06926135718822479,0.287729412317276,0.0034941844642162323,0.1192321926355362,0.3054421354134926,0.3050677502132066,0.9921875,0.9765625,0.96630859375,0.0
Aggressive,dim_had_random_w32_b64_r0.05,49,21,code_heldout_3,long-code,32768,32818,0.9924919605255127,0.12264833599328995,0.03778076171875,0.9833924770355225,0.9896589517593384,0.14411503076553345,0.07028798758983612,0.28825002908706665,0.0036566078197211027,0.12467563152313232,0.2730209031628984,0.2726603428057992,1.0,0.982421875,0.9677734375,0.0
Aggressive,dim_had_random_w32_b64_r0.1,49,21,code_heldout_3,long-code,32768,32818,0.9926572442054749,0.12129286676645279,0.036865234375,0.9836916923522949,0.9897914528846741,0.14344783127307892,0.06849974393844604,0.28799089789390564,0.0034432588145136833,0.11933308839797974,0.2379182156133829,0.2375726235075536,1.0,0.986328125,0.97705078125,0.0
